order_item_id,order_id,product_id,quantity,unit_price_cents,discount_cents
1081,451,9,1,999,0
1082,451,22,3,999,200
1083,451,34,1,12999,0
1084,451,40,1,2499,0
1085,452,47,3,999,500
1086,452,60,3,999,0
1087,452,28,3,12999,0
1088,452,17,3,12999,500
1089,453,32,1,999,500
1090,453,15,3,1499,0
1091,453,13,1,12999,0
1092,453,2,2,3999,0
1093,454,22,2,999,500
1094,455,17,1,12999,0
1095,455,20,3,1499,500
1096,455,21,1,5999,0
1097,456,54,1,999,0
1098,457,52,1,1499,0
1099,457,31,1,2499,200
1100,457,58,3,3999,0
1101,457,30,2,999,0
1102,458,14,3,999,0
1103,459,22,2,999,500
1104,460,56,2,1499,0
1105,461,57,1,2499,0
1106,461,29,2,1499,0
1107,461,34,2,12999,0
1108,461,8,2,3999,0
1109,462,52,2,1499,500
1110,463,47,3,999,0
1111,463,50,2,999,0
1112,463,50,1,999,500
1113,463,44,1,3999,0
1114,464,1,2,2499,0
1115,465,7,3,1499,0
1116,466,21,1,5999,0
1117,466,19,2,2499,500
1118,467,11,2,2499,0
1119,467,1,3,2499,500
1120,468,36,2,5999,0
1121,468,10,3,999,0
1122,468,37,1,12999,0
1123,469,4,1,1499,0
1124,469,31,3,2499,0
1125,469,7,2,1499,0
1126,469,6,2,3999,200
1127,470,20,2,1499,0
1128,470,46,3,2499,500
1129,470,6,2,3999,500
1130,471,20,3,1499,200
1131,471,31,1,2499,0
1132,471,10,3,999,0
1133,471,59,2,5999,200
1134,472,30,2,999,0
1135,472,5,2,12999,0
1136,472,23,2,3999,200
1137,473,33,1,5999,200
1138,473,53,3,12999,0
1139,474,35,2,1499,200
1140,474,38,2,2499,0
1141,474,40,1,2499,500
1142,475,53,3,12999,500
1143,475,28,2,12999,500
1144,476,48,3,3999,500
1145,477,53,2,12999,0
1146,478,44,3,3999,200
1147,479,53,1,12999,500
1148,479,58,3,3999,0
1149,480,25,3,12999,500
1150,480,29,1,1499,0
1151,480,44,2,3999,0
1152,481,46,2,2499,0
1153,481,38,1,2499,500
1154,481,33,2,5999,0
1155,481,55,2,2499,0
1156,482,8,2,3999,0
1157,482,16,2,12999,500
1158,482,26,3,2499,0
1159,483,43,1,2499,200
1160,483,9,1,999,500
1161,484,56,3,1499,0
1162,484,9,1,999,0
1163,484,42,1,2499,0
1164,485,9,3,999,200
1165,486,30,3,999,200
1166,486,36,2,5999,200
1167,487,37,2,12999,0
1168,488,3,1,1499,500
1169,488,31,3,2499,0
1170,488,8,3,3999,200
1171,489,30,3,999,0
1172,489,34,3,12999,0
1173,489,16,2,12999,0
1174,490,58,2,3999,500
1175,491,37,3,12999,0
1176,491,27,2,2499,0
1177,491,19,1,2499,0
1178,491,45,3,12999,0
1179,492,38,1,2499,500
1180,492,4,3,1499,0
1181,492,52,3,1499,500
1182,492,2,2,3999,200
1183,493,17,1,12999,500
1184,493,18,2,999,0
1185,493,1,3,2499,0
1186,494,24,1,12999,0
1187,494,51,3,5999,0
1188,494,32,1,999,500
1189,494,56,1,1499,0
1190,495,49,2,5999,200
1191,495,16,3,12999,200
1192,495,47,3,999,0
1193,495,14,3,999,0
1194,496,4,1,1499,200
1195,497,25,3,12999,200
1196,497,31,2,2499,0
1197,498,25,3,12999,0
1198,498,34,3,12999,0
1199,498,7,3,1499,0
1200,498,55,2,2499,500
1201,499,17,3,12999,500
1202,500,34,2,12999,0
1203,500,21,3,5999,0
1204,501,34,1,12999,200
1205,502,3,1,1499,500
1206,502,6,1,3999,500
1207,503,6,3,3999,0
1208,504,45,1,12999,0
1209,505,60,2,999,200
1210,505,45,3,12999,0
1211,505,17,1,12999,0
1212,505,18,1,999,200
1213,506,12,2,2499,0
1214,506,32,1,999,500
1215,506,26,1,2499,200
1216,507,59,2,5999,0
1217,508,50,2,999,0
1218,508,58,2,3999,0
1219,508,42,3,2499,0
1220,509,45,2,12999,200
1221,509,37,1,12999,500
1222,510,35,1,1499,0
1223,511,22,3,999,0
1224,511,26,1,2499,0
1225,511,24,3,12999,0
1226,512,12,3,2499,0
1227,512,25,3,12999,0
1228,513,57,3,2499,200
1229,514,47,3,999,0
1230,515,32,3,999,200
1231,515,2,1,3999,0
1232,515,4,2,1499,0
1233,516,44,3,3999,0
1234,516,48,3,3999,0
1235,516,60,1,999,0
1236,516,48,1,3999,200
1237,517,1,1,2499,0
1238,517,58,2,3999,0
1239,518,53,1,12999,0
1240,519,28,2,12999,200
1241,519,21,1,5999,500
1242,520,49,1,5999,500
1243,520,12,2,2499,0
1244,521,11,3,2499,0
1245,521,36,1,5999,200
1246,521,16,3,12999,0
1247,521,9,1,999,500
1248,522,6,1,3999,0
1249,522,12,1,2499,500
1250,522,57,2,2499,200
1251,522,45,2,12999,0
1252,523,27,1,2499,0
1253,523,40,3,2499,0
1254,523,39,1,2499,200
1255,523,40,1,2499,0
1256,524,13,1,12999,500
1257,524,7,3,1499,0
1258,525,18,1,999,0
1259,525,8,1,3999,200
1260,526,4,3,1499,0
1261,527,40,2,2499,0
1262,527,7,3,1499,0
1263,527,60,3,999,0
1264,528,5,1,12999,200
1265,529,15,1,1499,0
1266,529,15,1,1499,0
1267,529,48,2,3999,0
1268,530,4,2,1499,0
1269,530,14,3,999,200
1270,530,12,2,2499,0
1271,530,9,2,999,0
1272,531,3,3,1499,500
1273,531,4,2,1499,0
1274,532,49,2,5999,0
1275,532,57,2,2499,500
1276,533,6,2,3999,500
1277,533,32,1,999,500
1278,534,48,1,3999,0
1279,534,21,2,5999,500
1280,534,15,3,1499,0
1281,534,59,3,5999,0
1282,535,28,3,12999,200
1283,536,16,1,12999,500
1284,536,49,1,5999,200
1285,536,14,1,999,0
1286,536,19,1,2499,0
1287,537,55,3,2499,500
1288,537,2,2,3999,200
1289,537,50,1,999,200
1290,537,12,2,2499,200
1291,538,34,1,12999,0
1292,538,28,2,12999,500
1293,538,35,3,1499,0
1294,539,33,3,5999,0
1295,540,24,2,12999,0
1296,541,9,2,999,0
1297,541,35,1,1499,200
1298,542,21,2,5999,0
1299,542,33,3,5999,200
1300,543,29,2,1499,500
1301,543,34,1,12999,200
1302,543,46,3,2499,500
1303,544,13,2,12999,0
1304,545,7,1,1499,0
1305,546,56,1,1499,500
1306,546,41,1,1499,0
1307,547,27,2,2499,0
1308,547,19,1,2499,0
1309,547,2,1,3999,500
1310,548,32,3,999,500
1311,548,54,3,999,200
1312,548,30,2,999,500
1313,549,15,2,1499,0
1314,549,19,1,2499,0
1315,549,23,2,3999,200
1316,550,12,1,2499,0
1317,550,11,1,2499,0
1318,550,3,2,1499,500
1319,551,14,3,999,0
1320,551,43,2,2499,0
1321,552,35,2,1499,0
1322,552,59,1,5999,200
1323,553,10,1,999,500
1324,553,33,2,5999,0
1325,553,31,2,2499,500
1326,554,47,2,999,0
1327,555,26,3,2499,0
1328,556,39,3,2499,0
1329,557,13,1,12999,0
1330,557,35,2,1499,0
1331,557,33,2,5999,0
1332,558,26,1,2499,200
1333,558,24,2,12999,0
1334,558,1,2,2499,0
1335,559,14,3,999,200
1336,560,47,2,999,0
1337,560,54,3,999,500
1338,560,6,1,3999,0
1339,560,20,2,1499,500
1340,561,27,3,2499,0
1341,562,13,1,12999,200
1342,562,19,3,2499,200
1343,563,15,1,1499,0
1344,563,10,2,999,0
1345,563,41,3,1499,200
1346,563,8,3,3999,0
1347,564,2,1,3999,0
1348,564,32,1,999,500
1349,565,56,2,1499,200
1350,565,45,1,12999,0
1351,565,33,3,5999,500
1352,565,2,2,3999,0
1353,566,57,3,2499,0
1354,566,23,1,3999,0
1355,566,18,2,999,200
1356,566,41,2,1499,0
1357,567,33,1,5999,0
1358,568,56,2,1499,0
1359,568,18,3,999,0
1360,568,7,3,1499,500
1361,569,24,2,12999,200
1362,569,22,1,999,0
1363,569,14,1,999,500
1364,570,27,2,2499,0
1365,571,20,3,1499,0
1366,571,9,2,999,500
1367,571,34,2,12999,0
1368,572,55,3,2499,0
1369,572,45,1,12999,0
1370,573,45,1,12999,0
1371,573,2,2,3999,200
1372,573,3,1,1499,0
1373,573,3,3,1499,500
1374,574,3,1,1499,0
1375,574,43,1,2499,0
1376,574,51,1,5999,500
1377,575,2,1,3999,0
1378,575,55,3,2499,0
1379,575,38,2,2499,0
1380,576,7,3,1499,0
1381,577,58,3,3999,0
1382,577,47,1,999,0
1383,578,29,3,1499,0
1384,578,12,2,2499,200
1385,579,49,2,5999,0
1386,580,49,2,5999,0
1387,580,36,3,5999,0
1388,580,6,2,3999,200
1389,580,8,2,3999,0
1390,581,15,3,1499,200
1391,581,19,2,2499,0
1392,581,55,1,2499,200
1393,581,44,2,3999,0
1394,582,26,2,2499,500
1395,583,45,3,12999,0
1396,583,48,1,3999,0
1397,583,24,1,12999,0
1398,583,13,3,12999,200
1399,584,18,3,999,500
1400,584,38,2,2499,200
1401,584,23,2,3999,500
1402,584,26,2,2499,500
1403,585,17,2,12999,200
1404,586,48,1,3999,0
1405,587,39,3,2499,0
1406,587,10,2,999,500
1407,587,40,1,2499,0
1408,587,43,3,2499,200
1409,588,32,3,999,0
1410,588,35,2,1499,500
1411,588,35,1,1499,0
1412,588,28,1,12999,200
1413,589,3,1,1499,0
1414,589,36,3,5999,0
1415,589,57,3,2499,0
1416,589,32,2,999,0
1417,590,37,3,12999,200
1418,591,33,1,5999,200
1419,591,17,2,12999,500
1420,592,21,1,5999,0
1421,592,38,1,2499,0
1422,592,54,2,999,0
1423,593,28,2,12999,0
1424,594,16,1,12999,0
1425,594,38,1,2499,0
1426,595,35,2,1499,0
1427,596,18,1,999,200
1428,596,38,1,2499,0
1429,596,25,3,12999,200
1430,596,21,3,5999,0
1431,597,33,3,5999,0
1432,597,11,3,2499,0
1433,597,24,2,12999,0
1434,597,32,3,999,0
1435,598,37,2,12999,0
1436,598,40,3,2499,0
1437,598,46,3,2499,0
1438,599,28,1,12999,0
1439,599,51,1,5999,0
1440,599,33,2,5999,200
1441,599,43,3,2499,0
1442,600,43,3,2499,0
1443,600,57,1,2499,500
1444,600,56,1,1499,500
1445,600,32,1,999,200
1446,601,34,1,12999,0
1447,602,55,2,2499,200
1448,602,21,1,5999,0
1449,602,55,2,2499,0
1450,603,26,1,2499,0
1451,603,10,1,999,0
1452,604,28,3,12999,0
1453,604,13,1,12999,0
1454,604,9,1,999,0
1455,604,51,2,5999,500
1456,605,51,1,5999,0
1457,605,56,1,1499,0
1458,605,39,2,2499,0
1459,605,58,2,3999,0
1460,606,37,3,12999,500
1461,607,57,1,2499,0
1462,607,39,1,2499,0
1463,607,22,3,999,200
1464,607,52,3,1499,0
1465,608,14,2,999,200
1466,608,27,2,2499,500
1467,609,21,3,5999,200
1468,610,24,2,12999,0
1469,610,53,2,12999,0
1470,611,17,3,12999,200
1471,611,20,3,1499,0
1472,612,25,1,12999,200
1473,612,60,2,999,0
1474,612,6,1,3999,0
1475,612,14,1,999,200
1476,613,18,1,999,200
1477,614,46,2,2499,0
1478,614,53,1,12999,0
1479,614,33,1,5999,0
1480,615,49,1,5999,0
1481,616,13,3,12999,0
1482,616,21,3,5999,0
1483,616,8,1,3999,0
1484,616,34,3,12999,0
1485,617,17,1,12999,500
1486,617,53,2,12999,0
1487,618,26,2,2499,500
1488,618,15,1,1499,0
1489,619,45,1,12999,0
1490,619,26,3,2499,200
1491,619,39,2,2499,0
1492,620,1,3,2499,500
1493,621,46,1,2499,0
1494,621,56,2,1499,0
1495,622,39,1,2499,0
1496,622,47,3,999,0
1497,623,2,2,3999,0
1498,623,16,3,12999,200
1499,624,31,1,2499,0
1500,625,46,2,2499,500
1501,625,17,1,12999,0
1502,625,36,1,5999,0
1503,625,22,1,999,200
1504,626,33,3,5999,200
1505,626,20,2,1499,0
1506,626,9,3,999,0
1507,627,60,2,999,200
1508,627,9,1,999,0
1509,627,46,3,2499,200
1510,627,10,2,999,0
1511,628,48,2,3999,200
1512,628,19,2,2499,500
1513,628,54,2,999,500
1514,629,49,1,5999,500
1515,629,55,3,2499,200
1516,629,4,1,1499,0
1517,629,4,1,1499,0
1518,630,28,1,12999,200
1519,630,3,2,1499,0
1520,630,46,3,2499,200
1521,630,30,2,999,0
1522,631,56,2,1499,0
1523,631,54,1,999,500
1524,632,34,3,12999,0
1525,633,44,1,3999,0
1526,633,2,2,3999,0
1527,633,26,2,2499,500
1528,633,60,1,999,0
1529,634,30,3,999,0
1530,634,39,3,2499,0
1531,634,22,1,999,500
1532,634,29,2,1499,500
1533,635,21,1,5999,0
1534,635,36,3,5999,200
1535,635,6,2,3999,0
1536,636,55,1,2499,0
1537,637,8,2,3999,200
1538,637,52,2,1499,0
1539,638,33,1,5999,200
1540,638,29,2,1499,200
1541,638,18,3,999,500
1542,639,40,1,2499,200
1543,639,41,2,1499,0
1544,639,3,3,1499,0
1545,640,34,3,12999,500
1546,640,6,2,3999,200
1547,640,28,1,12999,200
1548,640,20,1,1499,0
1549,641,37,1,12999,500
1550,641,5,1,12999,500
1551,641,7,3,1499,200
1552,642,23,2,3999,500
1553,642,6,3,3999,0
1554,642,8,3,3999,200
1555,643,27,3,2499,0
1556,644,40,2,2499,0
1557,644,59,1,5999,0
1558,644,12,1,2499,500
1559,644,17,3,12999,0
1560,645,8,1,3999,0
1561,645,42,2,2499,200
1562,645,45,2,12999,500
1563,645,47,2,999,0
1564,646,6,1,3999,0
1565,646,1,1,2499,0
1566,646,53,1,12999,0
1567,647,42,1,2499,200
1568,647,54,3,999,500
1569,648,10,2,999,200
1570,648,2,1,3999,0
1571,648,58,1,3999,200
1572,648,32,2,999,0
1573,649,37,2,12999,0
1574,649,22,1,999,0
1575,649,41,3,1499,200
1576,650,26,2,2499,500
1577,650,38,3,2499,500
1578,650,60,3,999,200
1579,650,15,3,1499,0
1580,651,18,3,999,200
1581,652,29,3,1499,200
1582,652,2,1,3999,0
1583,652,47,1,999,200
1584,653,38,3,2499,0
1585,653,59,3,5999,200
1586,654,51,2,5999,0
1587,654,40,1,2499,0
1588,654,45,3,12999,0
1589,655,39,2,2499,0
1590,655,51,2,5999,200
1591,656,2,2,3999,0
1592,657,52,1,1499,0
1593,658,32,2,999,0
1594,658,51,2,5999,0
1595,659,46,1,2499,200
1596,660,53,3,12999,0
1597,661,56,1,1499,0
1598,662,49,3,5999,200
1599,662,47,1,999,0
1600,662,42,2,2499,0
1601,662,53,1,12999,0
1602,663,22,2,999,500
1603,663,11,1,2499,0
1604,663,24,3,12999,200
1605,663,24,3,12999,0
1606,664,9,2,999,200
1607,664,59,2,5999,200
1608,665,10,1,999,500
1609,665,5,1,12999,0
1610,665,21,2,5999,0
1611,665,28,1,12999,200
1612,666,41,3,1499,500
1613,667,47,3,999,0
1614,667,59,2,5999,0
1615,667,53,2,12999,500
1616,668,57,3,2499,500
1617,668,51,3,5999,200
1618,669,57,2,2499,0
1619,669,3,3,1499,0
1620,670,14,1,999,500
1621,670,36,2,5999,500
1622,670,22,3,999,0
1623,671,47,2,999,500
1624,671,8,3,3999,0
1625,671,54,2,999,0
1626,672,29,2,1499,500
1627,673,23,2,3999,0
1628,673,43,3,2499,500
1629,674,7,2,1499,500
1630,674,38,1,2499,0
1631,675,54,2,999,0
1632,675,6,1,3999,200
1633,675,57,1,2499,200
1634,675,14,2,999,0
1635,676,56,2,1499,500
1636,676,32,3,999,200
1637,676,29,3,1499,200
1638,676,47,2,999,0
1639,677,9,3,999,500
1640,677,56,3,1499,0
1641,677,45,1,12999,200
1642,677,31,1,2499,0
1643,678,8,1,3999,0
1644,678,37,2,12999,0
1645,678,34,1,12999,0
1646,678,24,2,12999,0
1647,679,10,3,999,200
1648,679,4,2,1499,0
1649,680,36,2,5999,0
1650,681,37,2,12999,0
1651,681,51,2,5999,200
1652,681,54,3,999,500
1653,682,49,2,5999,200
1654,682,10,3,999,0
1655,682,6,3,3999,500
1656,682,27,2,2499,0
1657,683,48,2,3999,0
1658,683,56,1,1499,0
1659,683,37,3,12999,0
1660,683,36,3,5999,0
1661,684,37,3,12999,0
1662,685,2,2,3999,0
1663,685,16,3,12999,500
1664,686,32,1,999,0
1665,687,25,2,12999,0
1666,687,8,1,3999,500
1667,687,11,2,2499,0
1668,688,27,3,2499,0
1669,688,4,3,1499,0
1670,688,12,1,2499,0
1671,689,27,2,2499,0
1672,689,25,1,12999,0
1673,690,8,2,3999,0
1674,690,21,2,5999,500
1675,690,27,1,2499,200
1676,690,2,2,3999,0
1677,691,20,3,1499,200
1678,691,29,1,1499,500
1679,692,51,1,5999,500
1680,692,28,3,12999,200
1681,693,42,1,2499,0
1682,693,4,2,1499,0
1683,693,39,2,2499,200
1684,694,3,1,1499,500
1685,694,37,1,12999,0
1686,694,6,2,3999,0
1687,695,14,3,999,500
1688,695,52,2,1499,0
1689,695,41,2,1499,200
1690,695,18,1,999,0
1691,696,42,1,2499,500
1692,696,31,1,2499,0
1693,697,35,1,1499,0
1694,697,35,1,1499,200
1695,697,44,1,3999,0
1696,697,53,2,12999,500
1697,698,8,2,3999,0
1698,699,49,2,5999,0
1699,700,15,2,1499,0
1700,700,3,2,1499,200
1701,701,8,2,3999,500
1702,701,33,2,5999,0
1703,701,36,1,5999,500
1704,701,44,3,3999,500
1705,702,48,1,3999,0
1706,702,17,3,12999,0
1707,703,45,3,12999,500
1708,704,42,3,2499,0
1709,704,55,2,2499,200
1710,704,55,2,2499,0
1711,704,8,3,3999,500
1712,705,57,3,2499,0
1713,706,21,1,5999,200
1714,706,13,2,12999,0
1715,706,57,3,2499,0
1716,706,48,1,3999,200
1717,707,20,1,1499,0
1718,707,2,2,3999,200
1719,707,52,1,1499,500
1720,708,16,2,12999,0
1721,708,53,2,12999,500
1722,708,51,1,5999,0
1723,708,50,3,999,500
1724,709,6,1,3999,0
1725,710,4,2,1499,0
1726,710,20,3,1499,200
1727,711,19,2,2499,200
1728,712,30,2,999,200
1729,713,30,3,999,0
1730,714,38,1,2499,500
1731,715,27,2,2499,500
1732,715,29,1,1499,0
1733,715,9,1,999,0
1734,716,20,3,1499,500
1735,716,50,1,999,0
1736,716,31,2,2499,500
1737,717,4,1,1499,500
1738,717,53,3,12999,0
1739,718,51,1,5999,0
1740,718,13,3,12999,200
1741,719,40,2,2499,200
1742,719,22,1,999,0
1743,719,30,1,999,200
1744,720,30,3,999,0
1745,720,16,2,12999,0
1746,721,24,1,12999,0
1747,722,29,1,1499,500
1748,722,59,2,5999,0
1749,722,2,1,3999,0
1750,723,47,1,999,0
1751,723,55,3,2499,0
1752,723,12,1,2499,0
1753,724,25,3,12999,0
1754,724,22,1,999,0
1755,725,43,1,2499,500
1756,725,52,3,1499,200
1757,725,57,3,2499,0
1758,726,13,3,12999,200
1759,726,45,2,12999,0
1760,727,49,3,5999,500
1761,728,21,1,5999,0
1762,728,41,2,1499,0
1763,729,51,2,5999,500
1764,730,32,3,999,200
1765,730,12,2,2499,0
1766,730,34,3,12999,200
1767,731,41,3,1499,0
1768,731,14,1,999,0
1769,731,29,1,1499,200
1770,731,14,2,999,200
1771,732,17,3,12999,0
1772,732,9,1,999,0
1773,732,29,3,1499,0
1774,733,28,2,12999,200
1775,733,28,2,12999,0
1776,733,52,2,1499,0
1777,734,15,2,1499,0
1778,734,23,1,3999,0
1779,734,54,3,999,500
1780,734,35,3,1499,0
1781,735,24,1,12999,500
1782,736,48,3,3999,0
1783,736,13,3,12999,500
1784,736,9,3,999,500
1785,737,51,2,5999,200
1786,737,53,3,12999,0
1787,737,31,3,2499,500
1788,738,31,1,2499,500
1789,738,38,3,2499,200
1790,739,28,3,12999,200
1791,739,14,2,999,200
1792,740,20,3,1499,0
1793,740,32,3,999,0
1794,741,49,3,5999,500
1795,741,20,2,1499,500
1796,741,2,3,3999,0
1797,741,60,1,999,0
1798,742,26,1,2499,500
1799,742,25,1,12999,200
1800,743,6,1,3999,0
1801,743,44,3,3999,0
1802,743,3,3,1499,500
1803,744,59,2,5999,0
1804,745,30,1,999,0
1805,746,26,1,2499,0
1806,746,9,3,999,200
1807,746,31,3,2499,0
1808,746,25,1,12999,0
1809,747,11,3,2499,500
1810,747,20,3,1499,0
1811,747,33,3,5999,200
1812,747,18,1,999,0
1813,748,39,1,2499,500
1814,748,22,3,999,200
1815,748,30,2,999,500
1816,748,3,3,1499,0
1817,749,26,3,2499,0
1818,749,27,1,2499,0
1819,749,58,3,3999,200
1820,750,26,3,2499,0
1821,751,43,1,2499,0
1822,751,59,2,5999,200
1823,751,49,3,5999,0
1824,752,27,2,2499,0
1825,752,17,1,12999,500
1826,752,3,2,1499,0
1827,753,48,2,3999,0
1828,753,26,1,2499,0
1829,753,17,1,12999,0
1830,754,5,1,12999,500
1831,754,43,1,2499,200
1832,754,9,2,999,0
1833,754,54,1,999,0
1834,755,8,3,3999,200
1835,755,11,1,2499,0
1836,755,44,2,3999,0
1837,756,58,3,3999,500
1838,757,25,3,12999,0
1839,758,50,1,999,0
1840,758,24,1,12999,0
1841,758,6,1,3999,200
1842,758,2,1,3999,0
1843,759,52,3,1499,0
1844,760,53,2,12999,0
1845,761,28,1,12999,0
1846,761,14,1,999,0
1847,761,21,1,5999,0
1848,761,26,3,2499,0
1849,762,5,3,12999,0
1850,762,42,3,2499,0
1851,763,50,3,999,200
1852,763,7,3,1499,500
1853,763,51,3,5999,0
1854,764,44,3,3999,0
1855,764,22,1,999,0
1856,764,55,3,2499,200
1857,764,5,2,12999,0
1858,765,33,3,5999,0
1859,765,15,1,1499,500
1860,766,49,1,5999,500
1861,766,6,1,3999,0
1862,766,24,2,12999,0
1863,766,13,1,12999,200
1864,767,48,2,3999,0
1865,767,18,2,999,0
1866,767,34,2,12999,0
1867,767,49,1,5999,0
1868,768,59,3,5999,0
1869,769,12,2,2499,0
1870,769,5,2,12999,0
1871,769,13,1,12999,0
1872,770,16,3,12999,0
1873,770,28,3,12999,200
1874,771,12,3,2499,0
1875,771,20,2,1499,500
1876,771,29,3,1499,0
1877,771,18,2,999,0
1878,772,29,2,1499,500
1879,772,40,3,2499,200
1880,772,49,1,5999,200
1881,772,2,2,3999,200
1882,773,17,2,12999,200
1883,773,20,2,1499,0
1884,774,9,3,999,200
1885,774,13,1,12999,0
1886,774,1,1,2499,500
1887,775,26,3,2499,0
1888,775,25,2,12999,0
1889,775,42,3,2499,0
1890,775,27,1,2499,0
1891,776,17,3,12999,0
1892,776,33,3,5999,200
1893,776,41,3,1499,0
1894,776,45,1,12999,200
1895,777,3,2,1499,0
1896,777,45,3,12999,0
1897,777,17,3,12999,200
1898,777,44,1,3999,0
1899,778,50,1,999,200
1900,779,57,2,2499,0
1901,779,54,2,999,0
1902,780,47,2,999,0
1903,780,7,3,1499,500
1904,780,50,2,999,0
1905,781,45,2,12999,0
1906,781,11,2,2499,0
1907,781,7,1,1499,200
1908,781,34,2,12999,0
1909,782,46,1,2499,0
1910,782,32,1,999,500
1911,783,4,3,1499,0
1912,783,52,1,1499,0
1913,784,6,2,3999,0
1914,784,25,1,12999,0
1915,785,31,2,2499,0
1916,785,1,1,2499,0
1917,786,34,1,12999,200
1918,786,39,3,2499,0
1919,787,44,2,3999,0
1920,787,53,1,12999,0
1921,787,43,2,2499,200
1922,788,1,2,2499,200
1923,789,45,1,12999,0
1924,789,29,3,1499,200
1925,789,33,2,5999,0
1926,790,56,1,1499,0
1927,790,44,2,3999,0
1928,790,39,2,2499,200
1929,791,43,3,2499,0
1930,791,47,2,999,0
1931,791,39,1,2499,0
1932,791,56,3,1499,500
1933,792,20,3,1499,500
1934,793,43,3,2499,0
1935,793,16,1,12999,0
1936,793,49,3,5999,0
1937,793,7,2,1499,0
1938,794,15,3,1499,0
1939,794,43,2,2499,0
1940,794,43,1,2499,500
1941,795,60,3,999,500
1942,795,5,3,12999,0
1943,796,52,1,1499,0
1944,796,17,1,12999,0
1945,796,6,1,3999,0
1946,796,22,3,999,500
1947,797,9,2,999,200
1948,797,37,3,12999,0
1949,797,20,1,1499,500
1950,798,50,2,999,0
1951,798,34,3,12999,500
1952,798,38,1,2499,0
1953,799,53,2,12999,0
1954,799,32,3,999,200
1955,800,39,2,2499,0
1956,801,41,1,1499,200
1957,801,19,3,2499,200
1958,801,4,2,1499,0
1959,801,53,3,12999,0
1960,802,55,2,2499,200
1961,802,20,3,1499,0
1962,803,44,2,3999,0
1963,803,49,2,5999,200
1964,803,5,3,12999,0
1965,803,19,3,2499,0
1966,804,49,3,5999,0
1967,804,55,3,2499,0
1968,804,30,3,999,0
1969,805,19,1,2499,0
1970,805,14,3,999,0
1971,805,48,3,3999,0
1972,805,24,3,12999,500
1973,806,44,1,3999,0
1974,806,7,2,1499,200
1975,806,12,1,2499,0
1976,806,33,3,5999,0
1977,807,8,1,3999,200
1978,808,50,3,999,0
1979,808,50,2,999,200
1980,808,18,3,999,200
1981,808,24,1,12999,0
1982,809,2,3,3999,500
1983,809,37,2,12999,0
1984,810,42,3,2499,200
1985,810,20,3,1499,0
1986,810,7,2,1499,0
1987,810,46,3,2499,0
1988,811,5,3,12999,500
1989,811,35,3,1499,0
1990,811,49,1,5999,0
1991,811,12,3,2499,0
1992,812,8,1,3999,0
1993,812,37,1,12999,0
1994,812,6,3,3999,0
1995,813,24,3,12999,0
1996,813,28,3,12999,0
1997,813,16,2,12999,0
1998,814,45,2,12999,500
1999,814,59,2,5999,500
2000,814,35,3,1499,0
2001,814,45,1,12999,0
2002,815,55,1,2499,0
2003,815,39,3,2499,0
2004,815,38,2,2499,0
2005,816,17,2,12999,0
2006,816,26,2,2499,0
2007,816,17,3,12999,200
2008,817,41,3,1499,0
2009,817,46,2,2499,500
2010,817,43,3,2499,500
2011,818,25,1,12999,500
2012,818,16,1,12999,0
2013,818,8,3,3999,0
2014,818,44,3,3999,200
2015,819,50,2,999,0
2016,819,56,1,1499,0
2017,819,1,1,2499,200
2018,820,12,3,2499,0
2019,821,36,2,5999,500
2020,821,7,1,1499,0
2021,821,21,2,5999,0
2022,822,17,1,12999,500
2023,822,46,1,2499,0
2024,823,46,1,2499,500
2025,823,27,3,2499,200
2026,823,12,2,2499,0
2027,824,34,3,12999,0
2028,824,20,3,1499,0
2029,824,20,2,1499,0
2030,824,55,1,2499,0
2031,825,37,1,12999,0
2032,825,48,2,3999,500
2033,826,31,2,2499,500
2034,826,44,3,3999,500
2035,827,59,3,5999,0
2036,827,46,2,2499,500
2037,828,39,2,2499,0
2038,829,54,1,999,500
2039,829,23,1,3999,200
2040,829,32,2,999,0
2041,830,54,3,999,0
2042,830,19,2,2499,200
2043,831,14,2,999,500
2044,831,53,1,12999,200
2045,831,58,3,3999,200
2046,831,4,2,1499,0
2047,832,1,2,2499,0
2048,833,32,1,999,0
2049,833,34,3,12999,0
2050,833,27,1,2499,200
2051,833,1,1,2499,0
2052,834,24,2,12999,0
2053,834,35,2,1499,0
2054,834,29,3,1499,200
2055,835,1,2,2499,0
2056,835,8,1,3999,0
2057,835,3,1,1499,200
2058,835,27,3,2499,0
2059,836,8,2,3999,200
2060,836,36,2,5999,0
2061,836,21,2,5999,500
2062,837,9,1,999,0
2063,838,28,3,12999,0
2064,838,28,2,12999,0
2065,838,19,2,2499,0
2066,839,16,2,12999,0
2067,839,56,2,1499,0
2068,840,45,3,12999,500
2069,841,9,2,999,0
2070,842,40,1,2499,0
2071,843,45,3,12999,0
2072,843,15,2,1499,200
2073,843,31,1,2499,500
2074,844,18,2,999,0
2075,845,58,1,3999,0
2076,845,3,1,1499,0
2077,845,43,3,2499,0
2078,846,28,1,12999,0
2079,847,7,3,1499,0
2080,848,48,3,3999,500
2081,848,39,2,2499,0
2082,848,42,2,2499,0
2083,849,9,3,999,500
2084,850,60,1,999,0
2085,850,35,3,1499,0
2086,850,20,3,1499,200
2087,850,49,1,5999,500
2088,851,36,3,5999,0
2089,851,58,3,3999,0
2090,851,58,2,3999,200
