order_id,customer_id,ordered_at,status,currency
593,299,2024-02-07T16:24:00,completed,USD
594,211,2024-02-07T07:42:00,completed,USD
595,157,2024-02-07T16:10:00,completed,USD
596,236,2024-02-07T19:36:00,returned,USD
597,251,2024-02-07T12:21:00,completed,USD
598,110,2024-02-08T14:03:00,completed,USD
599,173,2024-02-08T08:36:00,completed,USD
600,103,2024-02-08T18:16:00,shipped,USD
601,138,2024-02-08T19:59:00,returned,USD
602,237,2024-02-08T13:09:00,completed,USD
603,147,2024-02-08T11:16:00,returned,USD
604,126,2024-02-08T20:31:00,completed,USD
605,91,2024-02-08T07:46:00,returned,USD
606,47,2024-02-08T10:15:00,shipped,USD
607,62,2024-02-08T22:16:00,cancelled,USD
608,217,2024-02-08T10:06:00,completed,USD
609,29,2024-02-08T17:44:00,shipped,USD
610,244,2024-02-08T13:17:00,returned,USD
611,18,2024-02-08T07:44:00,returned,USD
612,63,2024-02-08T13:54:00,cancelled,USD
613,163,2024-02-08T19:50:00,returned,USD
614,242,2024-02-08T19:59:00,returned,USD
615,216,2024-02-08T16:29:00,cancelled,USD
616,228,2024-02-08T10:00:00,returned,USD
617,211,2024-02-08T20:30:00,completed,USD
618,102,2024-02-08T19:23:00,completed,USD
619,118,2024-02-09T20:12:00,completed,USD
620,46,2024-02-09T11:36:00,completed,USD
621,223,2024-02-09T21:07:00,shipped,USD
622,254,2024-02-09T10:27:00,shipped,USD
623,215,2024-02-09T19:50:00,completed,USD
624,128,2024-02-09T20:05:00,completed,USD
625,204,2024-02-09T12:45:00,returned,USD
626,182,2024-02-09T07:00:00,cancelled,USD
627,298,2024-02-09T14:10:00,completed,USD
628,161,2024-02-09T10:31:00,completed,USD
629,161,2024-02-09T11:20:00,shipped,USD
630,19,2024-02-09T14:10:00,shipped,USD
631,76,2024-02-09T17:05:00,completed,USD
632,140,2024-02-09T12:37:00,cancelled,USD
633,214,2024-02-09T13:49:00,completed,USD
634,79,2024-02-09T08:29:00,completed,USD
635,67,2024-02-09T07:51:00,completed,USD
636,92,2024-02-09T18:05:00,completed,USD
637,199,2024-02-09T15:41:00,shipped,USD
638,68,2024-02-09T09:53:00,completed,USD
639,217,2024-02-09T19:51:00,completed,USD
640,115,2024-02-10T10:59:00,returned,USD
641,154,2024-02-10T22:27:00,completed,USD
642,212,2024-02-10T20:42:00,completed,USD
643,92,2024-02-10T18:02:00,completed,USD
644,161,2024-02-10T20:48:00,cancelled,USD
645,223,2024-02-10T06:00:00,cancelled,USD
646,185,2024-02-10T18:51:00,returned,USD
647,14,2024-02-10T21:41:00,completed,USD
648,98,2024-02-10T15:49:00,completed,USD
649,231,2024-02-10T13:12:00,cancelled,USD
650,213,2024-02-10T15:02:00,shipped,USD
651,10,2024-02-11T16:35:00,shipped,USD
652,243,2024-02-11T21:39:00,completed,USD
653,177,2024-02-11T13:32:00,shipped,USD
654,68,2024-02-11T18:26:00,completed,USD
655,248,2024-02-11T11:12:00,completed,USD
656,156,2024-02-11T12:35:00,completed,USD
657,183,2024-02-11T11:11:00,returned,USD
658,221,2024-02-11T13:07:00,completed,USD
659,286,2024-02-11T10:54:00,completed,USD
660,235,2024-02-11T09:50:00,completed,USD
661,260,2024-02-11T11:40:00,completed,USD
662,81,2024-02-11T15:45:00,returned,USD
663,225,2024-02-12T06:15:00,shipped,USD
664,78,2024-02-12T19:50:00,cancelled,USD
665,265,2024-02-12T17:01:00,returned,USD
666,19,2024-02-12T10:57:00,returned,USD
667,152,2024-02-12T18:56:00,shipped,USD
668,76,2024-02-12T18:28:00,returned,USD
669,177,2024-02-12T18:49:00,returned,USD
670,200,2024-02-12T10:33:00,returned,USD
671,12,2024-02-12T14:15:00,completed,USD
672,260,2024-02-12T09:03:00,completed,USD
673,3,2024-02-12T16:15:00,shipped,USD
674,72,2024-02-12T18:33:00,returned,USD
675,233,2024-02-12T10:45:00,completed,USD
676,190,2024-02-12T22:25:00,returned,USD
677,74,2024-02-12T10:31:00,cancelled,USD
678,287,2024-02-12T09:38:00,completed,USD
679,151,2024-02-13T06:50:00,shipped,USD
680,111,2024-02-13T21:00:00,completed,USD
681,23,2024-02-13T21:36:00,shipped,USD
682,68,2024-02-13T22:40:00,completed,USD
683,203,2024-02-13T07:42:00,completed,USD
684,287,2024-02-13T12:39:00,completed,USD
685,244,2024-02-13T06:07:00,cancelled,USD
686,228,2024-02-13T16:25:00,completed,USD
687,224,2024-02-13T19:01:00,completed,USD
688,94,2024-02-13T08:09:00,completed,USD
689,153,2024-02-13T09:20:00,shipped,USD
690,104,2024-02-13T13:31:00,completed,USD
691,10,2024-02-13T09:15:00,completed,USD
692,105,2024-02-13T17:34:00,completed,USD
693,22,2024-02-13T20:53:00,completed,USD
694,180,2024-02-13T12:37:00,returned,USD
695,72,2024-02-13T14:56:00,returned,USD
696,108,2024-02-14T16:01:00,shipped,USD
697,89,2024-02-14T21:48:00,shipped,USD
698,184,2024-02-14T11:53:00,shipped,USD
699,99,2024-02-14T06:14:00,shipped,USD
700,99,2024-02-14T15:51:00,completed,USD
701,108,2024-02-14T12:52:00,completed,USD
702,290,2024-02-14T08:37:00,completed,USD
703,268,2024-02-14T14:12:00,returned,USD
704,130,2024-02-14T20:00:00,returned,USD
705,239,2024-02-14T17:33:00,shipped,USD
706,25,2024-02-14T19:34:00,completed,USD
707,39,2024-02-14T12:10:00,completed,USD
708,172,2024-02-14T13:06:00,completed,USD
709,225,2024-02-14T20:37:00,completed,USD
710,194,2024-02-14T08:50:00,completed,USD
711,34,2024-02-14T07:35:00,completed,USD
712,50,2024-02-14T19:14:00,cancelled,USD
713,220,2024-02-14T09:21:00,cancelled,USD
714,99,2024-02-15T09:00:00,completed,USD
715,65,2024-02-15T22:16:00,returned,USD
716,66,2024-02-15T19:32:00,completed,USD
717,176,2024-02-15T17:00:00,completed,USD
718,217,2024-02-15T12:12:00,completed,USD
719,240,2024-02-15T16:54:00,cancelled,USD
720,113,2024-02-15T13:44:00,completed,USD
721,193,2024-02-15T18:11:00,completed,USD
722,184,2024-02-15T09:09:00,completed,USD
723,146,2024-02-15T13:56:00,completed,USD
724,91,2024-02-15T09:01:00,completed,USD
725,234,2024-02-15T17:51:00,completed,USD
726,61,2024-02-15T10:50:00,completed,USD
727,220,2024-02-15T13:58:00,returned,USD
728,97,2024-02-15T15:50:00,cancelled,USD
729,261,2024-02-15T21:13:00,cancelled,USD
730,34,2024-02-15T22:24:00,completed,USD
731,254,2024-02-15T14:37:00,shipped,USD
732,194,2024-02-15T11:59:00,cancelled,USD
733,118,2024-02-15T07:29:00,cancelled,USD
734,140,2024-02-15T06:11:00,shipped,USD
735,142,2024-02-15T09:07:00,completed,USD
736,171,2024-02-16T16:16:00,completed,USD
737,134,2024-02-16T15:18:00,completed,USD
738,77,2024-02-16T13:14:00,shipped,USD
739,237,2024-02-16T08:20:00,completed,USD
740,286,2024-02-16T17:08:00,completed,USD
741,174,2024-02-16T19:27:00,completed,USD
742,170,2024-02-16T18:24:00,cancelled,USD
743,56,2024-02-16T20:40:00,completed,USD
744,251,2024-02-16T11:12:00,completed,USD
745,106,2024-02-16T15:42:00,completed,USD
746,266,2024-02-16T11:20:00,completed,USD
747,106,2024-02-16T19:52:00,completed,USD
748,74,2024-02-16T08:52:00,shipped,USD
749,148,2024-02-16T20:22:00,returned,USD
750,235,2024-02-16T11:44:00,shipped,USD
751,123,2024-02-16T14:56:00,completed,USD
752,40,2024-02-17T22:49:00,completed,USD
753,38,2024-02-17T20:24:00,returned,USD
754,168,2024-02-17T20:31:00,returned,USD
755,10,2024-02-17T09:11:00,cancelled,USD
756,226,2024-02-17T11:13:00,completed,USD
757,111,2024-02-17T07:53:00,shipped,USD
758,228,2024-02-17T06:03:00,completed,USD
759,99,2024-02-17T08:14:00,returned,USD
760,86,2024-02-17T19:32:00,completed,USD
761,98,2024-02-18T12:59:00,cancelled,USD
762,7,2024-02-18T12:29:00,shipped,USD
763,23,2024-02-18T12:26:00,completed,USD
764,129,2024-02-18T16:40:00,completed,USD
765,300,2024-02-18T18:32:00,shipped,USD
766,64,2024-02-18T13:47:00,completed,USD
767,105,2024-02-18T07:15:00,returned,USD
768,170,2024-02-18T13:13:00,completed,USD
769,114,2024-02-18T18:33:00,cancelled,USD
770,105,2024-02-18T08:11:00,completed,USD
771,160,2024-02-18T12:15:00,completed,USD
772,185,2024-02-18T18:10:00,shipped,USD
773,154,2024-02-19T10:35:00,cancelled,USD
774,193,2024-02-19T21:04:00,cancelled,USD
775,192,2024-02-19T18:59:00,shipped,USD
776,198,2024-02-19T11:12:00,cancelled,USD
777,218,2024-02-19T13:15:00,returned,USD
778,127,2024-02-19T11:00:00,cancelled,USD
779,204,2024-02-19T08:33:00,returned,USD
780,155,2024-02-19T18:37:00,cancelled,USD
781,138,2024-02-19T12:59:00,returned,USD
782,221,2024-02-19T11:23:00,completed,USD
783,57,2024-02-19T12:11:00,shipped,USD
784,210,2024-02-19T09:55:00,shipped,USD
785,33,2024-02-19T06:37:00,completed,USD
786,4,2024-02-19T07:06:00,returned,USD
787,243,2024-02-20T19:21:00,completed,USD
788,30,2024-02-20T16:51:00,completed,USD
789,72,2024-02-20T09:55:00,completed,USD
790,2,2024-02-20T16:01:00,returned,USD
791,42,2024-02-20T19:59:00,completed,USD
792,259,2024-02-20T10:31:00,completed,USD
793,240,2024-02-20T20:07:00,completed,USD
794,83,2024-02-20T18:49:00,completed,USD
795,252,2024-02-20T16:55:00,completed,USD
796,194,2024-02-20T18:41:00,returned,USD
797,97,2024-02-20T09:36:00,returned,USD
798,275,2024-02-20T18:27:00,completed,USD
799,203,2024-02-20T20:20:00,completed,USD
800,76,2024-02-20T15:09:00,cancelled,USD
801,258,2024-02-20T09:17:00,returned,USD
802,116,2024-02-20T07:59:00,returned,USD
803,12,2024-02-20T18:21:00,cancelled,USD
804,281,2024-02-20T09:08:00,shipped,USD
805,296,2024-02-20T20:44:00,completed,USD
806,53,2024-02-20T10:24:00,returned,USD
807,223,2024-02-21T18:15:00,completed,USD
808,251,2024-02-21T11:41:00,completed,USD
809,60,2024-02-21T09:31:00,completed,USD
810,49,2024-02-21T11:24:00,cancelled,USD
811,208,2024-02-21T06:25:00,returned,USD
812,3,2024-02-21T20:51:00,cancelled,USD
813,18,2024-02-21T09:32:00,completed,USD
814,266,2024-02-21T20:08:00,completed,USD
815,122,2024-02-21T12:09:00,completed,USD
816,66,2024-02-21T19:04:00,returned,USD
817,74,2024-02-21T12:04:00,cancelled,USD
818,84,2024-02-21T10:20:00,shipped,USD
819,34,2024-02-21T08:23:00,completed,USD
820,114,2024-02-21T09:50:00,shipped,USD
821,251,2024-02-21T22:22:00,completed,USD
822,177,2024-02-21T18:30:00,returned,USD
823,74,2024-02-21T14:03:00,shipped,USD
824,240,2024-02-21T15:17:00,cancelled,USD
825,40,2024-02-21T13:05:00,returned,USD
826,253,2024-02-21T19:43:00,completed,USD
827,64,2024-02-21T06:39:00,shipped,USD
828,177,2024-02-21T22:43:00,completed,USD
829,269,2024-02-22T11:04:00,completed,USD
830,192,2024-02-22T16:58:00,completed,USD
831,151,2024-02-22T12:00:00,completed,USD
832,236,2024-02-22T15:22:00,completed,USD
833,206,2024-02-22T06:06:00,completed,USD
834,116,2024-02-22T18:23:00,shipped,USD
835,83,2024-02-22T17:47:00,completed,USD
836,17,2024-02-22T12:30:00,completed,USD
837,200,2024-02-22T09:06:00,completed,USD
838,257,2024-02-22T13:03:00,completed,USD
839,220,2024-02-22T10:46:00,completed,USD
840,220,2024-02-22T21:45:00,completed,USD
841,93,2024-02-22T10:14:00,completed,USD
842,141,2024-02-22T10:27:00,completed,USD
843,27,2024-02-22T19:33:00,shipped,USD
844,219,2024-02-22T07:19:00,returned,USD
845,180,2024-02-22T19:15:00,returned,USD
846,109,2024-02-22T21:17:00,completed,USD
847,252,2024-02-22T16:19:00,completed,USD
848,283,2024-02-22T16:23:00,completed,USD
849,300,2024-02-22T08:56:00,shipped,USD
850,62,2024-02-22T12:12:00,completed,USD
851,79,2024-02-22T10:12:00,completed,USD
852,35,2024-02-23T19:33:00,shipped,USD
853,67,2024-02-23T07:36:00,completed,USD
854,204,2024-02-23T22:04:00,shipped,USD
855,140,2024-02-23T11:00:00,completed,USD
856,234,2024-02-23T22:16:00,cancelled,USD
857,24,2024-02-23T13:18:00,cancelled,USD
858,69,2024-02-23T07:41:00,completed,USD
859,189,2024-02-23T08:45:00,completed,USD
860,183,2024-02-23T14:11:00,completed,USD
861,283,2024-02-23T20:14:00,completed,USD
862,189,2024-02-23T21:05:00,completed,USD
863,159,2024-02-23T11:52:00,completed,USD
864,52,2024-02-23T22:08:00,returned,USD
865,197,2024-02-23T09:52:00,completed,USD
866,68,2024-02-23T08:17:00,completed,USD
867,278,2024-02-23T16:54:00,returned,USD
868,289,2024-02-23T11:19:00,shipped,USD
869,11,2024-02-23T09:34:00,completed,USD
870,198,2024-02-23T17:41:00,completed,USD
871,53,2024-02-24T17:04:00,completed,USD
872,272,2024-02-24T11:43:00,completed,USD
873,136,2024-02-24T08:50:00,returned,USD
874,164,2024-02-24T18:28:00,completed,USD
875,181,2024-02-24T21:27:00,completed,USD
876,255,2024-02-24T21:34:00,cancelled,USD
877,296,2024-02-24T13:44:00,returned,USD
878,9,2024-02-25T21:08:00,completed,USD
879,72,2024-02-25T20:09:00,completed,USD
880,218,2024-02-25T07:44:00,completed,USD
881,245,2024-02-25T11:01:00,cancelled,USD
882,292,2024-02-25T10:48:00,shipped,USD
883,241,2024-02-25T16:28:00,shipped,USD
884,31,2024-02-25T07:38:00,returned,USD
885,133,2024-02-26T22:19:00,cancelled,USD
886,65,2024-02-26T12:25:00,returned,USD
887,287,2024-02-26T08:52:00,cancelled,USD
888,54,2024-02-26T17:38:00,completed,USD
889,6,2024-02-26T12:35:00,completed,USD
890,290,2024-02-26T21:02:00,completed,USD
891,5,2024-02-26T15:25:00,completed,USD
892,170,2024-02-26T22:06:00,shipped,USD
893,149,2024-02-26T10:43:00,completed,USD
894,257,2024-02-26T22:59:00,cancelled,USD
895,199,2024-02-26T12:39:00,completed,USD
896,50,2024-02-26T10:49:00,completed,USD
897,35,2024-02-26T17:22:00,completed,USD
898,133,2024-02-26T14:48:00,shipped,USD
899,226,2024-02-26T22:54:00,completed,USD
900,30,2024-02-26T13:44:00,returned,USD
901,193,2024-02-26T18:54:00,completed,USD
902,48,2024-02-26T20:29:00,completed,USD
903,163,2024-02-26T21:13:00,completed,USD
904,195,2024-02-26T17:50:00,completed,USD
905,141,2024-02-26T08:19:00,shipped,USD
906,85,2024-02-27T17:26:00,completed,USD
907,102,2024-02-27T10:20:00,completed,USD
908,209,2024-02-27T22:46:00,completed,USD
909,297,2024-02-27T07:13:00,completed,USD
910,194,2024-02-27T17:13:00,completed,USD
911,155,2024-02-27T22:52:00,completed,USD
912,212,2024-02-27T17:22:00,shipped,USD
913,278,2024-02-27T18:18:00,shipped,USD
914,211,2024-02-27T21:47:00,completed,USD
915,298,2024-02-27T15:54:00,completed,USD
916,203,2024-02-27T17:50:00,completed,USD
917,158,2024-02-27T13:00:00,shipped,USD
918,293,2024-02-27T13:35:00,shipped,USD
919,163,2024-02-27T11:27:00,cancelled,USD
920,201,2024-02-27T14:53:00,returned,USD
921,6,2024-02-27T10:01:00,returned,USD
922,67,2024-02-27T17:11:00,shipped,USD
923,134,2024-02-28T07:17:00,returned,USD
924,297,2024-02-28T09:29:00,completed,USD
925,135,2024-02-28T08:04:00,completed,USD
926,108,2024-02-28T19:24:00,returned,USD
927,17,2024-02-28T16:22:00,completed,USD
928,275,2024-02-28T22:32:00,completed,USD
929,168,2024-02-28T13:05:00,completed,USD
930,283,2024-02-28T15:29:00,returned,USD
931,160,2024-02-28T12:46:00,completed,USD
932,220,2024-02-28T17:23:00,completed,USD
933,262,2024-02-28T19:18:00,completed,USD
934,126,2024-02-28T12:42:00,completed,USD
935,110,2024-02-28T16:57:00,shipped,USD
936,270,2024-02-28T09:35:00,completed,USD
937,164,2024-02-28T12:03:00,completed,USD
938,122,2024-02-28T06:18:00,cancelled,USD
939,237,2024-02-28T10:53:00,completed,USD
940,141,2024-02-28T17:25:00,completed,USD
941,25,2024-02-28T15:44:00,shipped,USD
942,166,2024-02-29T19:14:00,returned,USD
943,27,2024-02-29T07:07:00,completed,USD
944,169,2024-02-29T18:17:00,returned,USD
945,164,2024-02-29T19:40:00,completed,USD
946,116,2024-02-29T14:49:00,completed,USD
947,254,2024-02-29T12:00:00,completed,USD
948,107,2024-02-29T22:32:00,cancelled,USD
949,187,2024-02-29T20:55:00,shipped,USD
950,85,2024-02-29T15:55:00,returned,USD
951,57,2024-02-29T06:57:00,completed,USD
952,182,2024-02-29T12:09:00,shipped,USD
953,217,2024-02-29T15:12:00,completed,USD
954,57,2024-02-29T09:03:00,completed,USD
955,34,2024-02-29T09:17:00,cancelled,USD
956,138,2024-03-01T12:10:00,shipped,USD
957,2,2024-03-01T11:32:00,completed,USD
958,7,2024-03-01T21:27:00,returned,USD
959,181,2024-03-01T06:31:00,shipped,USD
960,149,2024-03-01T22:32:00,completed,USD
961,232,2024-03-01T17:34:00,shipped,USD
962,171,2024-03-01T21:07:00,cancelled,USD
963,255,2024-03-01T13:36:00,completed,USD
964,90,2024-03-01T17:56:00,completed,USD
965,176,2024-03-01T09:27:00,cancelled,USD
966,268,2024-03-01T11:19:00,completed,USD
967,157,2024-03-01T19:22:00,completed,USD
968,180,2024-03-01T22:42:00,completed,USD
969,222,2024-03-01T08:18:00,cancelled,USD
970,217,2024-03-01T09:57:00,shipped,USD
971,297,2024-03-01T12:16:00,completed,USD
972,291,2024-03-02T20:34:00,returned,USD
973,161,2024-03-02T17:29:00,cancelled,USD
974,216,2024-03-02T10:39:00,completed,USD
975,151,2024-03-02T18:08:00,completed,USD
976,171,2024-03-02T09:52:00,cancelled,USD
977,28,2024-03-02T12:33:00,returned,USD
978,155,2024-03-02T15:46:00,returned,USD
979,103,2024-03-02T08:00:00,completed,USD
980,243,2024-03-03T22:28:00,completed,USD
981,64,2024-03-03T10:40:00,shipped,USD
982,88,2024-03-03T12:30:00,cancelled,USD
983,238,2024-03-03T19:09:00,shipped,USD
984,289,2024-03-03T06:37:00,shipped,USD
985,5,2024-03-04T17:32:00,completed,USD
986,90,2024-03-04T10:22:00,returned,USD
987,248,2024-03-04T21:38:00,shipped,USD
988,133,2024-03-04T16:37:00,completed,USD
989,119,2024-03-04T09:31:00,completed,USD
990,59,2024-03-04T08:28:00,completed,USD
991,194,2024-03-04T12:12:00,completed,USD
992,45,2024-03-04T06:40:00,cancelled,USD
993,3,2024-03-04T19:36:00,completed,USD
994,255,2024-03-04T12:36:00,completed,USD
995,37,2024-03-04T08:08:00,cancelled,USD
996,115,2024-03-04T14:24:00,completed,USD
997,257,2024-03-04T18:39:00,completed,USD
998,299,2024-03-04T14:41:00,shipped,USD
999,134,2024-03-04T16:56:00,completed,USD
1000,169,2024-03-04T07:15:00,returned,USD
1001,283,2024-03-04T10:17:00,shipped,USD
1002,116,2024-03-05T17:27:00,returned,USD
1003,283,2024-03-05T07:24:00,shipped,USD
1004,181,2024-03-05T16:27:00,completed,USD
1005,6,2024-03-05T19:47:00,completed,USD
1006,30,2024-03-05T07:08:00,completed,USD
1007,246,2024-03-05T09:42:00,returned,USD
1008,106,2024-03-05T17:57:00,shipped,USD
1009,126,2024-03-05T14:20:00,cancelled,USD
1010,249,2024-03-05T08:13:00,completed,USD
1011,108,2024-03-05T17:46:00,completed,USD
1012,11,2024-03-05T07:17:00,shipped,USD
1013,254,2024-03-05T18:24:00,completed,USD
1014,14,2024-03-05T16:59:00,cancelled,USD
1015,219,2024-03-05T07:51:00,returned,USD
1016,274,2024-03-05T19:36:00,shipped,USD
1017,141,2024-03-05T13:49:00,completed,USD
1018,7,2024-03-05T15:36:00,completed,USD
1019,19,2024-03-05T21:40:00,completed,USD
1020,283,2024-03-05T08:28:00,completed,USD
1021,117,2024-03-05T11:09:00,returned,USD
1022,95,2024-03-05T22:55:00,returned,USD
1023,23,2024-03-06T13:22:00,cancelled,USD
1024,58,2024-03-06T08:15:00,cancelled,USD
1025,37,2024-03-06T19:56:00,returned,USD
1026,241,2024-03-06T06:10:00,completed,USD
1027,161,2024-03-06T22:50:00,cancelled,USD
1028,40,2024-03-06T22:36:00,completed,USD
1029,138,2024-03-06T15:58:00,completed,USD
1030,60,2024-03-06T13:28:00,returned,USD
1031,215,2024-03-06T10:59:00,completed,USD
1032,134,2024-03-06T16:20:00,completed,USD
1033,259,2024-03-06T21:40:00,completed,USD
1034,215,2024-03-06T21:47:00,completed,USD
1035,13,2024-03-06T11:04:00,returned,USD
1036,66,2024-03-06T13:45:00,shipped,USD
1037,38,2024-03-06T17:28:00,returned,USD
1038,78,2024-03-06T17:43:00,completed,USD
1039,25,2024-03-06T22:57:00,cancelled,USD
1040,295,2024-03-06T16:06:00,cancelled,USD
1041,148,2024-03-06T09:59:00,completed,USD
1042,261,2024-03-06T06:38:00,completed,USD
1043,100,2024-03-06T21:53:00,completed,USD
1044,219,2024-03-07T20:33:00,returned,USD
1045,228,2024-03-07T21:16:00,shipped,USD
1046,60,2024-03-07T08:47:00,completed,USD
1047,142,2024-03-07T22:43:00,shipped,USD
1048,20,2024-03-07T09:59:00,shipped,USD
1049,193,2024-03-07T12:16:00,completed,USD
1050,2,2024-03-07T08:31:00,shipped,USD
1051,195,2024-03-07T13:40:00,returned,USD
1052,251,2024-03-07T18:38:00,returned,USD
1053,229,2024-03-07T13:42:00,completed,USD
1054,251,2024-03-07T19:43:00,cancelled,USD
1055,32,2024-03-07T16:16:00,cancelled,USD
1056,249,2024-03-07T13:21:00,returned,USD
1057,114,2024-03-07T11:34:00,cancelled,USD
1058,67,2024-03-07T06:46:00,cancelled,USD
1059,171,2024-03-07T08:41:00,completed,USD
1060,275,2024-03-07T11:53:00,completed,USD
1061,7,2024-03-07T06:48:00,completed,USD
1062,22,2024-03-07T15:19:00,completed,USD
1063,18,2024-03-07T09:52:00,completed,USD
1064,11,2024-03-07T10:06:00,completed,USD
1065,104,2024-03-07T14:41:00,completed,USD
1066,126,2024-03-08T06:31:00,shipped,USD
1067,289,2024-03-08T15:21:00,completed,USD
1068,107,2024-03-08T13:05:00,shipped,USD
1069,120,2024-03-08T21:16:00,completed,USD
1070,138,2024-03-08T12:48:00,returned,USD
1071,54,2024-03-08T08:24:00,shipped,USD
1072,86,2024-03-08T20:55:00,completed,USD
1073,88,2024-03-08T22:31:00,returned,USD
1074,61,2024-03-08T15:46:00,shipped,USD
1075,149,2024-03-08T12:51:00,cancelled,USD
1076,85,2024-03-08T21:00:00,cancelled,USD
1077,103,2024-03-08T09:34:00,returned,USD
1078,177,2024-03-08T06:59:00,returned,USD
1079,189,2024-03-08T18:59:00,cancelled,USD
1080,144,2024-03-08T14:36:00,completed,USD
1081,197,2024-03-08T14:51:00,completed,USD
1082,1,2024-03-08T08:57:00,completed,USD
1083,218,2024-03-08T21:20:00,returned,USD
1084,182,2024-03-08T22:20:00,completed,USD
1085,86,2024-03-08T14:45:00,returned,USD
1086,62,2024-03-08T19:41:00,cancelled,USD
1087,287,2024-03-09T18:23:00,completed,USD
1088,270,2024-03-09T06:37:00,completed,USD
1089,140,2024-03-09T14:41:00,completed,USD
1090,252,2024-03-09T21:47:00,completed,USD
1091,79,2024-03-09T11:55:00,returned,USD
1092,161,2024-03-09T14:54:00,completed,USD
1093,87,2024-03-09T17:33:00,cancelled,USD
1094,32,2024-03-09T12:52:00,completed,USD
1095,142,2024-03-09T12:44:00,cancelled,USD
1096,290,2024-03-09T08:07:00,shipped,USD
1097,96,2024-03-09T06:49:00,completed,USD
1098,42,2024-03-09T13:19:00,returned,USD
1099,147,2024-03-09T14:08:00,completed,USD
1100,48,2024-03-10T17:37:00,shipped,USD
1101,80,2024-03-10T12:44:00,cancelled,USD
1102,133,2024-03-10T20:16:00,completed,USD
1103,96,2024-03-10T10:29:00,shipped,USD
1104,184,2024-03-10T11:26:00,completed,USD
1105,234,2024-03-10T19:46:00,cancelled,USD
1106,260,2024-03-10T19:27:00,completed,USD
1107,269,2024-03-10T10:08:00,completed,USD
1108,1,2024-03-11T10:12:00,returned,USD
1109,224,2024-03-11T13:09:00,completed,USD
1110,109,2024-03-11T18:53:00,shipped,USD
1111,218,2024-03-11T18:34:00,cancelled,USD
1112,14,2024-03-11T11:49:00,completed,USD
1113,204,2024-03-11T13:08:00,completed,USD
1114,160,2024-03-11T21:02:00,shipped,USD
1115,43,2024-03-11T09:41:00,completed,USD
1116,217,2024-03-11T15:27:00,completed,USD
1117,274,2024-03-11T09:50:00,completed,USD
1118,77,2024-03-11T16:59:00,completed,USD
1119,21,2024-03-11T21:29:00,completed,USD
1120,278,2024-03-11T11:18:00,completed,USD
1121,19,2024-03-11T18:15:00,cancelled,USD
1122,253,2024-03-11T14:22:00,shipped,USD
1123,20,2024-03-11T09:24:00,completed,USD
1124,217,2024-03-11T06:11:00,shipped,USD
1125,134,2024-03-11T22:34:00,completed,USD
1126,224,2024-03-11T11:17:00,completed,USD
1127,146,2024-03-11T06:26:00,completed,USD
1128,163,2024-03-12T13:14:00,completed,USD
1129,33,2024-03-12T15:46:00,cancelled,USD
1130,178,2024-03-12T10:29:00,shipped,USD
1131,288,2024-03-12T08:13:00,completed,USD
1132,300,2024-03-12T17:36:00,completed,USD
1133,64,2024-03-12T18:13:00,completed,USD
1134,282,2024-03-12T17:48:00,shipped,USD
1135,163,2024-03-12T18:14:00,cancelled,USD
1136,172,2024-03-12T11:43:00,shipped,USD
1137,215,2024-03-12T12:40:00,shipped,USD
1138,258,2024-03-12T19:01:00,completed,USD
1139,12,2024-03-12T18:35:00,returned,USD
1140,90,2024-03-12T12:20:00,shipped,USD
1141,236,2024-03-12T20:15:00,completed,USD
1142,82,2024-03-12T20:46:00,completed,USD
1143,209,2024-03-12T21:55:00,cancelled,USD
1144,225,2024-03-12T07:18:00,shipped,USD
1145,75,2024-03-12T09:46:00,completed,USD
1146,108,2024-03-12T09:21:00,completed,USD
1147,126,2024-03-12T16:18:00,completed,USD
1148,114,2024-03-12T17:45:00,completed,USD
1149,151,2024-03-12T10:09:00,completed,USD
1150,76,2024-03-13T06:16:00,cancelled,USD
1151,80,2024-03-13T22:20:00,cancelled,USD
1152,8,2024-03-13T08:21:00,returned,USD
1153,62,2024-03-13T12:22:00,returned,USD
1154,205,2024-03-13T09:21:00,returned,USD
1155,276,2024-03-13T07:28:00,completed,USD
1156,117,2024-03-13T20:11:00,returned,USD
1157,143,2024-03-13T12:46:00,completed,USD
1158,156,2024-03-13T12:14:00,completed,USD
1159,27,2024-03-13T08:12:00,completed,USD
1160,292,2024-03-13T19:55:00,completed,USD
1161,234,2024-03-13T14:48:00,completed,USD
1162,136,2024-03-13T13:21:00,cancelled,USD
1163,4,2024-03-13T22:30:00,completed,USD
1164,94,2024-03-13T09:48:00,completed,USD
1165,242,2024-03-13T15:59:00,completed,USD
1166,203,2024-03-13T11:39:00,completed,USD
1167,118,2024-03-14T21:59:00,completed,USD
1168,231,2024-03-14T19:36:00,completed,USD
1169,104,2024-03-14T14:18:00,completed,USD
1170,111,2024-03-14T22:28:00,cancelled,USD
1171,24,2024-03-14T18:44:00,returned,USD
1172,225,2024-03-14T09:30:00,completed,USD
1173,78,2024-03-14T15:36:00,completed,USD
1174,280,2024-03-14T14:35:00,returned,USD
1175,110,2024-03-14T16:29:00,completed,USD
1176,131,2024-03-14T06:08:00,cancelled,USD
1177,203,2024-03-14T07:53:00,shipped,USD
1178,9,2024-03-14T19:02:00,cancelled,USD
1179,290,2024-03-14T09:34:00,completed,USD
1180,98,2024-03-14T19:52:00,completed,USD
